ts,uid,gid,sid,lat,lon,noxme,noxae,soxme,soxae,co2me,co2ae,come,coae
2020-11-06T11:57:01.484Z,2,53,2,41.3920663175368,2.13675498962402,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,2317814.08128116,0
2020-11-06T11:57:02.403Z,2,54,2,41.3813774134601,2.15297698974609,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,2545582.63694845,0
2020-11-06T11:57:01.950Z,2,55,2,41.3873658611582,2.14460849761963,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,1628019.00884329,0
2020-11-06T11:57:02.911Z,2,56,2,41.3749050048257,2.1617317199707,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,761930.334878452,0
2020-11-06T11:57:03.406Z,2,57,2,41.3684317386516,2.17048645019531,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,374441.603362868,0
2020-11-06T11:57:05.099Z,2,58,2,41.364694377932,2.14104652404785,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,1233662.03048792,0
2020-11-06T11:57:06.723Z,2,59,2,41.3625357008279,2.11225032806397,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,32989.8641494472,0
2020-11-06T11:57:07.309Z,2,60,2,41.3606351795448,2.08371162414551,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,15402494.5173463,0
2020-11-06T11:57:07.845Z,2,61,2,41.3588313089656,2.055344581604,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,2288301.51495451,0
2020-11-06T11:57:08.359Z,2,62,2,41.3572206207136,2.02710628509522,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,1121797.15111523,0
2020-11-06T11:57:08.834Z,2,63,2,41.3556099779965,1.99886798858643,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,2767397.98120676,0
2020-11-06T11:57:09.301Z,2,64,2,41.3540314952329,1.97067260742188,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,574962.175806882,0
2020-11-06T11:57:10.352Z,2,65,2,41.3489108280345,1.96389198303223,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,14204946.6227088,0
2020-11-06T11:57:10.877Z,2,66,2,41.343788192202,1.95719718933105,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,5012560.84017882,0
2020-11-06T11:57:11.370Z,2,67,2,41.3386651533555,1.95050239562988,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,697425.90191065,0
2020-11-06T11:57:11.850Z,2,68,2,41.3335417115041,1.94380760192871,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,318838.988683949,0
2020-11-06T11:57:12.286Z,2,69,2,41.3284178666572,1.93711280822754,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,1340648.21652632,0
2020-11-06T11:57:12.779Z,2,70,2,41.3237768420547,1.94505214691162,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,893376.520161458,0
2020-11-06T11:57:13.229Z,2,71,2,41.3191357004977,1.95303440093994,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,1308904.62375449,0
2020-11-06T11:57:13.694Z,2,72,2,41.3144942284168,1.96101665496826,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,451352.662823656,0
2020-11-06T11:57:14.178Z,2,73,2,41.309852425819,1.96899890899658,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,510928.910669082,0
2020-11-06T11:57:14.641Z,2,74,2,41.3052102927112,1.9769811630249,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,594921.439886666,0
2020-11-06T11:57:15.149Z,2,75,2,41.3005678291004,1.98496341705322,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,1104467.22242723,0
2020-11-06T11:57:16.740Z,2,76,2,41.3025959990755,1.9951343536377,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,2422645.22286517,0
2020-11-11T12:01:39.685Z,2,245,1,41.3884518,2.1146851,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,76259.4620588162,0
2020-11-11T12:01:43.809Z,2,246,1,41.3884057,2.1146943,0.578427836887948,12.3350841955067,0.017800784543752,0.379605133242893,27.7508765272216,591.792746877602,618.168372714954,0
2020-11-11T12:01:53.894Z,2,247,1,41.3884608,2.1146813,0.068424722266859,12.3350841955067,0.002105731537907,0.379605133242893,3.28277081070853,591.792746877602,0.311600117330133,0
2020-11-11T12:02:04.115Z,2,248,1,41.3883135,2.1147265,1.29660987030814,12.3350841955067,0.039902424238147,0.379605133242893,62.2066541757192,591.792746877602,9.35922346957193,0
2020-11-11T12:02:12.513Z,2,249,1,41.388296,2.1147304,0.00378266109036,12.3350841955067,0.000116409223031,0.379605133242893,0.181478404337659,591.792746877602,0.045579016391291,0
2020-11-11T12:02:17.460Z,2,250,1,41.3883084,2.1147447,0.014668181363951,12.3350841955067,0.000451404858924,0.379605133242893,0.703726314590826,591.792746877602,0.028563963858354,0
2020-11-11T12:02:24.063Z,2,251,1,41.388305,2.1147262,0.004060809281296,12.3350841955067,0.000124969073893,0.379605133242893,0.194822948999387,591.792746877602,0.005676249894927,0
2020-11-11T12:02:34.080Z,2,252,1,41.3882388,2.1146392,0.320474658187365,12.3350841955067,0.009862423587388,0.379605133242893,15.3752155451397,591.792746877602,1.81778539797503,0
2020-11-11T12:02:44.081Z,2,253,1,41.3882521,2.1146385,0.00095072269063,12.3350841955067,2.92579448938842E-05,0.379605133242893,0.045612237718783,591.792746877602,0.006031284902602,0
2020-11-11T12:02:54.092Z,2,254,1,41.3882267,2.114664,0.01284640889607,12.3350841955067,0.000395340857297,0.379605133242893,0.616324257509924,591.792746877602,0.01887746796282,0
2020-11-11T12:03:04.867Z,2,255,1,41.38818,2.1146844,0.038034676691856,12.3350841955067,0.001170495335469,0.379605133242893,1.82476628771404,591.792746877602,0.039018796509393,0
2020-11-11T12:03:09.098Z,2,256,1,41.3875863,2.1151702,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,14643.8076472554,0
2020-11-11T12:03:15.676Z,2,257,1,41.3872126,2.1155043,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,5662.60376107409,0
2020-11-11T12:03:25.719Z,2,258,1,41.3872484,2.1155408,0.036261702577267,12.3350841955067,0.001115933075144,0.379605133242893,1.73970539921214,591.792746877602,1.84248150673325,0
2020-11-11T12:03:35.795Z,2,259,1,41.3871928,2.1155259,0.071529212403351,12.3350841955067,0.002201270439242,0.379605133242893,3.4317130243497,591.792746877602,0.064652080840651,0
2020-11-11T12:03:45.794Z,2,260,1,41.3871026,2.1156375,0.747757452951307,12.3350841955067,0.023011806248096,0.379605133242893,35.8746993588783,591.792746877602,3.98798539105557,0
2020-11-11T12:03:56.156Z,2,261,1,41.3866387,2.1158401,41.9224675499987,12.3350841955067,1.2901398667376,0.379605133242893,2011.28843825308,591.792746877602,1124.09239755892,0
2020-11-11T12:04:05.817Z,2,262,1,41.3865277,2.1157611,0.885835128176326,12.3350841955067,0.027261067418178,0.379605133242893,42.4991670486613,591.792746877602,24.9522985739327,0
2020-11-11T12:04:15.858Z,2,263,1,41.3865415,2.1158121,0.026656755656623,12.3350841955067,0.000820346348875,0.379605133242893,1.27889476900567,591.792746877602,0.190185407219672,0
2020-11-11T12:04:26.835Z,2,264,6,41.3865466,2.1160003,0.854951220232844,12.3350841955067,0.026310632884929,0.379605133242893,41.0174687945995,591.792746877602,5.48438623190807,0
2020-11-11T12:04:33.375Z,2,265,1,41.3865655,2.1159974,0.009913116268105,12.3350841955067,0.000305070460985,0.379605133242893,0.475595481428159,591.792746877602,0.120503759491382,0
2020-11-11T12:04:39.916Z,2,266,1,41.3865449,2.1158677,1.41034298191602,12.3350841955067,0.043402495441696,0.379605133242893,67.6631577116968,591.792746877602,21.1645164302621,0
2020-11-11T12:04:49.931Z,2,267,1,41.3865424,2.1158607,8.00374669549277E-05,12.3350841955067,2.46310708758004E-06,0.379605133242893,0.003839908319364,591.792746877602,0.000933042687952,0
2020-11-11T12:04:59.977Z,2,268,1,41.3865411,2.1160155,0.619517438082689,12.3350841955067,0.019065293426643,0.379605133242893,29.7222070486621,591.792746877602,5.40403766927431,0
2020-11-11T12:05:09.973Z,2,269,1,41.3865556,2.116022,0.001443459096159,12.3350841955067,4.44216248420738E-05,0.379605133242893,0.069251949154324,591.792746877602,0.011561100029397,0
2020-11-11T12:05:21.642Z,2,270,3,41.3861779,2.1165601,42.6381385293765,12.3350841955067,1.31216423018571,0.379605133242893,2045.62374460639,591.792746877602,1337.37104054484,0
2020-11-11T12:05:28.161Z,2,271,3,41.3861535,2.1168053,9.24919717347334,12.3350841955067,0.284638732073277,0.379605133242893,443.743043415644,591.792746877602,214.202334504358,0
2020-11-11T12:05:34.749Z,2,272,3,41.3855926,2.1167691,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,3335.09197009252,0
2020-11-11T12:05:44.747Z,2,273,3,41.385201,2.1170739,37.4125903018833,12.3350841955067,1.15135098402341,0.379605133242893,1794.92083164078,591.792746877602,1191.44509602653,0
2020-11-11T12:05:54.780Z,2,274,3,41.3852273,2.1169587,0.292724791085719,12.3350841955067,0.009008437361463,0.379605133242893,14.0438772407321,591.792746877602,8.4676130489971,0
2020-11-11T12:06:04.804Z,2,275,3,41.385264,2.117083,0.400641127123377,12.3350841955067,0.012329500636863,0.379605133242893,19.2213129131984,591.792746877602,0.316856068314661,0
2020-11-11T12:06:14.870Z,2,276,3,41.3852829,2.1172755,1.21479343005069,12.3350841955067,0.037384570268678,0.379605133242893,58.2813971485041,591.792746877602,4.30932394093244,0
2020-11-11T12:06:24.899Z,2,277,3,41.3853197,2.1174555,1.09004941069786,12.3350841955067,0.033545644701804,0.379605133242893,52.2966300646885,591.792746877602,0.445401242378048,0
2020-11-11T12:06:34.881Z,2,278,3,41.3852914,2.1170956,8.06777614380948,12.3350841955067,0.248281178263886,0.379605133242893,387.062733392432,591.792746877602,85.4475778406892,0
2020-11-11T12:06:45.167Z,2,279,3,41.3853471,2.1176682,29.951385578706,12.3350841955067,0.921736692932799,0.379605133242893,1436.95920218115,591.792746877602,346.76452745094,0
2020-11-11T12:06:50.575Z,2,280,3,41.3853567,2.1177589,0.822909138045403,12.3350841955067,0.025324556204352,0.379605133242893,39.4802055272526,591.792746877602,35.7247221272553,0
2020-11-11T12:06:53.485Z,2,281,3,41.385368,2.1178651,8.48164298462523,12.3350841955067,0.261017692645353,0.379605133242893,406.918568236034,591.792746877602,347.835936993413,0
2020-11-10T14:32:50.046Z,2,77,4,41.4471092,2.1766893,5.69823944029687,12.3350841955067,0.175360046814415,0.379605133242893,273.380928519966,591.792746877602,604.13242629058,0
2020-11-10T14:33:00.290Z,2,78,4,41.4471056,2.1766837,6.31778226977327E-05,12.3350841955067,1.94426121646619E-06,0.379605133242893,0.003031043537559,591.792746877602,0.001166051429938,0
2020-11-10T14:38:48.679Z,2,79,4,41.4471292,2.1767148,3.45547800679359E-07,12.3350841955067,1.06340351504418E-08,0.379605133242893,1.65781342794598E-05,591.792746877602,2.12901934315111E-08,0
2020-11-10T14:38:51.467Z,2,80,4,41.4468868,2.1766813,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,12120.4563728716,0
2020-11-10T14:39:01.390Z,2,81,4,41.4468423,2.176662,0.042024585117817,12.3350841955067,0.001293282476251,0.379605133242893,2.01618766998962,591.792746877602,2.79596251976703,0
2020-11-10T14:39:11.449Z,2,82,4,41.4466686,2.176673,2.07136181557331,12.3350841955067,0.063744970486815,0.379605133242893,99.376451687459,591.792746877602,20.6686520734214,0
2020-11-10T14:39:21.503Z,2,83,4,41.4465062,2.176641,1.74531796447044,12.3350841955067,0.053711158185313,0.379605133242893,83.7340463995399,591.792746877602,1.32946827030191,0
2020-11-10T14:39:31.534Z,2,84,4,41.4463912,2.1766467,0.60547907114943,12.3350841955067,0.01863327074518,0.379605133242893,29.0486969536005,591.792746877602,2.33961613140103,0
2020-11-10T14:39:41.523Z,2,85,4,41.4462209,2.1766001,2.11353159295494,12.3350841955067,0.065042721171614,0.379605133242893,101.399605157378,591.792746877602,10.0184444986461,0
2020-11-10T14:39:51.551Z,2,86,4,41.4462381,2.1765626,0.01424534256371,12.3350841955067,0.000438392237643,0.379605133242893,0.683440037568698,591.792746877602,0.160093768999402,0
2020-11-10T14:40:01.518Z,2,87,4,41.446031,2.1765165,3.74811563450399,12.3350841955067,0.115346106463055,0.379605133242893,179.821038251688,591.792746877602,53.3746163095799,0
2020-11-10T14:40:08.108Z,2,88,4,41.4459055,2.1765515,2.95251325940036,12.3350841955067,0.090861900208541,0.379605133242893,141.650912493128,591.792746877602,5.76059280970718,0
2020-11-10T14:40:18.120Z,2,89,4,41.445847,2.1766192,0.185523601459763,12.3350841955067,0.005709382306242,0.379605133242893,8.90075170775834,591.792746877602,1.73390645346897,0
2020-11-10T14:40:28.164Z,2,90,4,41.4458436,2.1766155,3.26467019019407E-05,12.3350841955067,1.00468350511475E-06,0.379605133242893,0.001566270735475,591.792746877602,0.000189462417132,0
2020-11-10T14:40:35.461Z,2,91,4,41.4456938,2.1768533,13.0258737559059,12.3350841955067,0.400863785308978,0.379605133242893,624.934332697659,591.792746877602,448.567599895099,0
2020-11-10T14:40:39.837Z,2,92,4,41.4456712,2.1769393,1.52453523332234,12.3350841955067,0.0469166964089,0.379605133242893,73.1416891153579,591.792746877602,45.3374597115255,0
2020-11-10T14:40:46.414Z,2,93,4,41.4456598,2.1769201,0.008709211411616,12.3350841955067,0.000268020980315,0.379605133242893,0.417836478675627,591.792746877602,0.135508783829967,0
2020-11-10T14:40:56.617Z,2,94,4,41.445664,2.1768889,0.005068369959802,12.3350841955067,0.000155976175227,0.379605133242893,0.243162067900247,591.792746877602,0.001827005954497,0
2020-11-10T14:41:06.669Z,2,95,4,41.4455956,2.1768039,0.322449798421618,12.3350841955067,0.009923207393961,0.379605133242893,15.4699756332081,591.792746877602,1.78500713000521,0
2020-11-10T14:41:13.361Z,2,96,4,41.4453751,2.1767202,16.1195370310975,12.3350841955067,0.496069496204373,0.379605133242893,773.357112674054,591.792746877602,479.959531574275,0
2020-11-10T14:41:23.483Z,2,97,4,41.445333,2.1766985,0.0354955204095,12.3350841955067,0.001092354258877,0.379605133242893,1.70294674864398,591.792746877602,0.834316236273235,0
2020-11-10T14:41:30.123Z,2,98,4,41.4452809,2.1769229,7.47757558423633,12.3350841955067,0.23011809493946,0.379605133242893,358.747044190592,591.792746877602,198.353458452863,0
2020-11-10T14:41:40.150Z,2,99,4,41.4452874,2.1771213,1.31188790839077,12.3350841955067,0.040372597087406,0.379605133242893,62.9396392109665,591.792746877602,12.1931611576472,0
2020-11-10T14:41:46.741Z,2,100,4,41.4452568,2.1772175,0.673187872909972,12.3350841955067,0.020716970240591,0.379605133242893,32.2971204865553,591.792746877602,2.41391201341023,0
2020-11-10T14:41:56.890Z,2,101,4,41.4453315,2.1773682,0.952680730736995,12.3350841955067,0.029318202453867,0.379605133242893,45.7061774045758,591.792746877602,1.09306077429283,0
2020-11-10T14:42:03.413Z,2,102,4,41.4453389,2.1773508,0.004859407973532,12.3350841955067,0.000149545490086,0.379605133242893,0.233136827221887,591.792746877602,0.065702023553507,0
2020-11-10T14:42:13.439Z,2,103,4,41.4453428,2.177206,0.509594095306608,12.3350841955067,0.015682465671302,0.379605133242893,24.4484824484586,591.792746877602,3.46339699065669,0
2020-11-10T14:42:20.056Z,2,104,4,41.4453408,2.1771574,0.0672548827629,12.3350841955067,0.002069730398901,0.379605133242893,3.22664614042004,591.792746877602,0.43145492075764,0
2020-11-10T14:42:26.581Z,2,105,4,41.4453371,2.1772876,1.34452298196053,12.3350841955067,0.041376922737275,0.379605133242893,64.5053520611013,591.792746877602,15.5507164514867,0
2020-11-10T14:42:36.670Z,2,106,4,41.4452805,2.1770708,1.98957884763837,12.3350841955067,0.061228146608851,0.379605133242893,95.452800541271,591.792746877602,3.28838014577768,0
2020-11-10T14:42:46.642Z,2,107,4,41.4451197,2.1772565,3.88971515334774,12.3350841955067,0.119703750348242,0.379605133242893,186.614471266407,591.792746877602,13.3007425490855,0
2020-11-10T14:42:53.272Z,2,108,4,41.4450806,2.177375,1.25763154016248,12.3350841955067,0.038702888509488,0.379605133242893,60.3366148067132,591.792746877602,10.1304359626324,0
2020-11-10T14:43:03.303Z,2,109,4,41.4449962,2.1775324,1.21265404809963,12.3350841955067,0.03731873201758,0.379605133242893,58.178757336617,591.792746877602,0.170471315161023,0
2020-11-10T14:43:13.339Z,2,110,4,41.4449231,2.1776662,0.758224020133996,12.3350841955067,0.023333908843182,0.379605133242893,36.3768474143961,591.792746877602,1.26386549230599,0
2020-11-10T14:43:23.460Z,2,111,4,41.4448433,2.177906,2.9418250501982,12.3350841955067,0.090532976707574,0.379605133242893,141.138130854779,591.792746877602,16.3957534967722,0
2020-11-10T14:43:33.500Z,2,112,4,41.4448034,2.1779884,0.157485548802003,12.3350841955067,0.004846527335305,0.379605133242893,7.555587302194,591.792746877602,1.51629642112052,0
2020-11-10T14:43:43.380Z,2,113,4,41.4447366,2.1781325,0.851612090263543,12.3350841955067,0.026207873077471,0.379605133242893,40.8572694100316,591.792746877602,3.80609527277347,0
2020-11-10T14:43:53.385Z,2,114,4,41.4447219,2.1781396,0.001534465316303,12.3350841955067,4.72222890107301E-05,0.379605133242893,0.073618098598331,591.792746877602,0.013824203602123,0
2020-11-10T14:44:04.412Z,2,115,4,41.4445745,2.1784392,5.79669029024675,12.3350841955067,0.178389815190598,0.379605133242893,278.104244388819,591.792746877602,95.6748852804921,0
2020-11-10T14:44:10.929Z,2,116,4,41.4445116,2.1785919,3.22706633732913,12.3350841955067,0.099311113531898,0.379605133242893,154.822976629533,591.792746877602,17.0810497101995,0
2020-11-10T14:44:17.548Z,2,117,4,41.4444889,2.1788374,8.81413347244554,12.3350841955067,0.271249896490139,0.379605133242893,422.870259848283,591.792746877602,84.7618214722733,0
2020-11-10T14:44:24.147Z,2,118,4,41.4444633,2.1788726,0.069315384602626,12.3350841955067,0.002133141159867,0.379605133242893,3.32550156972647,591.792746877602,1.882009941106,0
2020-11-10T14:44:34.157Z,2,119,4,41.4444839,2.178859,0.004836204289372,12.3350841955067,0.00014883141003,0.379605133242893,0.232023598340017,591.792746877602,0.01264147665634,0
2020-11-10T14:44:44.193Z,2,120,4,41.444553,2.1788887,0.151780159822674,12.3350841955067,0.004670947265532,0.379605133242893,7.28186336463771,591.792746877602,0.596529836275978,0
2020-11-10T14:44:54.276Z,2,121,4,41.4447303,2.1790074,3.05326093405606,12.3350841955067,0.093962352046196,0.379605133242893,146.484421708067,591.792746877602,30.0741830822701,0
2020-11-10T14:45:00.875Z,2,122,4,41.4447523,2.1790213,0.020128010994125,12.3350841955067,0.000619427980729,0.379605133242893,0.965669202301418,591.792746877602,0.389255071536934,0
2020-11-10T14:45:10.891Z,2,123,4,41.4446378,2.1789892,0.639188901676547,12.3350841955067,0.01967067142328,0.379605133242893,30.6659727571728,591.792746877602,4.07230624864007,0
2020-11-10T14:45:20.904Z,2,124,4,41.444378,2.1790058,7.0273553197895,12.3350841955067,0.216262824820084,0.379605133242893,337.147103503199,591.792746877602,80.0894349274695,0
2020-11-10T15:02:34.757Z,2,125,5,41.3999147,2.1688628,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,548811.587480275,0
2020-11-10T15:02:38.271Z,2,126,5,41.3999176,2.168865,0.000301221681005,12.3350841955067,9.26992426976238E-06,0.379605133242893,0.014451527301766,591.792746877602,3.04078479656857,0
2020-11-10T15:02:48.318Z,2,127,5,41.3998536,2.1690564,1.5354373099054,12.3350841955067,0.047252201555711,0.379605133242893,73.6647313374864,591.792746877602,17.9795163292164,0
2020-11-10T15:02:58.488Z,2,128,5,41.3997129,2.1691689,1.68333388555018,12.3350841955067,0.051803633748144,0.379605133242893,80.7602743728954,591.792746877602,0.643554697633783,0
2020-11-10T15:03:18.682Z,2,129,5,41.3996779,2.1693942,1.3633095317087,12.3350841955067,0.041955068018434,0.379605133242893,65.4066628023668,591.792746877602,13.9915568624076,0
2020-11-10T15:03:08.500Z,2,130,5,41.3997081,2.1691941,0.002965122524408,12.3350841955067,9.12499430988533E-05,0.379605133242893,0.142255859444193,591.792746877602,0.033536470737923,0
2020-11-10T15:03:28.768Z,2,131,5,41.3994563,2.1696629,10.503776959733,12.3350841955067,0.323247704608739,0.379605133242893,503.933246102557,591.792746877602,121.908023367801,0
2020-11-10T15:03:35.370Z,2,132,5,41.3994172,2.169722,0.287909357805284,12.3350841955067,0.008860245167306,0.379605133242893,13.8128501603111,591.792746877602,7.22255675651192,0
2020-11-10T15:03:42.041Z,2,133,5,41.3990075,2.1697255,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,3043.50633954421,0
2020-11-10T15:03:52.000Z,2,134,5,41.3993402,2.1697201,14.9510973495885,12.3350841955067,0.460111435930484,0.379605133242893,717.299600806166,591.792746877602,335.673649341814,0
2020-11-10T15:04:02.118Z,2,135,5,41.3995937,2.169699,6.3424892979828,12.3350841955067,0.195186466252855,0.379605133242893,304.289707650501,591.792746877602,41.5674832235554,0
2020-11-10T15:04:08.798Z,2,136,5,41.3995477,2.170083,33.3831265285524,12.3350841955067,1.02734655013962,0.379605133242893,1601.60172679576,591.792746877602,740.639130387908,0
2020-11-10T15:04:15.441Z,2,137,5,41.3994593,2.1698455,10.7581693847865,12.3350841955067,0.33107648541622,0.379605133242893,516.138074997211,591.792746877602,177.501703393763,0
2020-11-10T15:04:22.001Z,2,138,5,41.3995159,2.1697442,1.20807093774811,12.3350841955067,0.037177689428159,0.379605133242893,57.9588762704498,591.792746877602,22.7801904030538,0
2020-11-10T15:04:28.626Z,2,139,5,41.3994971,2.1696432,0.655685116323674,12.3350841955067,0.020178332956827,0.379605133242893,31.4574015001288,591.792746877602,2.10322000841135,0
2020-11-10T15:04:35.330Z,2,140,5,41.3995283,2.1700588,40.9236793014024,12.3350841955067,1.25940273189681,0.379605133242893,1963.37018882587,591.792746877602,1703.38023578855,0
2020-11-10T15:04:45.406Z,2,141,5,41.399368,2.1703397,7.27321845233284,12.3350841955067,0.22382912154813,0.379605133242893,348.942727777637,591.792746877602,117.898388181945,0
2020-11-10T15:04:52.037Z,2,142,5,41.3990145,2.1699399,48.4766076265066,12.3350841955067,1.49183976416852,0.379605133242893,2325.73238511403,591.792746877602,2546.70183897894,0
2020-11-10T15:05:02.173Z,2,143,5,41.3994674,2.1701394,41.7811036437222,12.3350841955067,1.28578947369389,0.379605133242893,2004.50630907757,591.792746877602,752.019775427304,0
2020-11-10T15:05:08.783Z,2,144,5,41.3994799,2.1702244,0.380737288602943,12.3350841955067,0.011716971435291,0.379605133242893,18.266398695774,591.792746877602,17.1198390262233,0
2020-11-10T15:05:15.383Z,2,145,5,41.3995194,2.170219,0.087247134030553,12.3350841955067,0.002684980452002,0.379605133242893,4.18580208183319,591.792746877602,0.402548066924439,0
2020-11-10T15:05:22.026Z,2,146,5,41.3994284,2.1703349,2.72644179479765,12.3350841955067,0.083904680696883,0.379605133242893,130.804820897206,591.792746877602,42.3689735508075,0
2020-11-10T15:05:32.098Z,2,147,5,41.3994282,2.1703846,0.02032060401359,12.3350841955067,0.000625354920315,0.379605133242893,0.974909119128258,591.792746877602,0.245548612899583,0
2020-11-10T15:05:42.176Z,2,148,5,41.3993957,2.170493,0.263064280852863,12.3350841955067,0.008095652190276,0.379605133242893,12.6208731860952,591.792746877602,1.0396257648714,0
2020-11-10T15:05:52.268Z,2,149,5,41.3994569,2.1706058,0.444230795381594,12.3350841955067,0.01367094764808,0.379605133242893,21.3125876142994,591.792746877602,0.582723962926854,0
2020-11-10T15:05:59.042Z,2,150,5,41.3994385,2.1706158,0.010156955701639,12.3350841955067,0.000312574479538,0.379605133242893,0.487294015940051,591.792746877602,0.088710717562628,0
2020-11-10T15:06:09.193Z,2,151,5,41.3994995,2.1709405,6.06735192657964,12.3350841955067,0.186719271633329,0.379605133242893,291.089611225486,591.792746877602,104.015508473343,0
2020-11-10T15:06:13.927Z,2,152,5,41.3995692,2.1710809,7.61124801372489,12.3350841955067,0.234231787201519,0.379605133242893,365.160164115437,591.792746877602,24.9219795600896,0
2020-11-10T15:06:20.535Z,2,153,5,41.3996512,2.1713544,14.9854866149285,12.3350841955067,0.461169745824817,0.379605133242893,718.949473435824,591.792746877602,122.360037400312,0
2020-11-10T15:06:27.179Z,2,154,5,41.399758,2.171419,2.20512856361142,12.3350841955067,0.067861565348078,0.379605133242893,105.794096675338,591.792746877602,41.8206760607405,0
2020-11-10T15:06:37.160Z,2,155,5,41.3997797,2.1714652,0.027535892162769,12.3350841955067,0.000847401270047,0.379605133242893,1.32107256038564,591.792746877602,0.298584253982928,0
